id,trip_id,date,city,city_clean,city_status,has_description,themes,description
ACT-002821,TRIP-75215,2018-03-01,Miami,Miami,limpo,True,Gastronomia|Arte & Museus|Praia & Mar|Arquitetura,"Para este dia, sugerimos manhã de praia em South Beach, com seus guarda-sóis coloridos e ambientação única. Almoço no Lincoln Road. À tarde, visita ao Design District para arte e moda de alto nível. Jantar em restaurante de culinária moderna americana."
ACT-002109,TRIP-17323,2021-03-08,Nova York,Nova York,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos o Brooklyn pela manhã: DUMBO com vista para a Manhattan Bridge, mercado de Smorgasburg e passeio pela Brooklyn Bridge a pé. À tarde, Chelsea Market e visita ao High Line. Jantar no Meatpacking District."
ACT-002299,TRIP-23242,2019-02-18,Veneza,Veneza,limpo,True,Gastronomia|Arte & Museus|Compras,"<p>Neste dia, recomendamos começar cedo no Mercado de Rialto, um dos mais animados de Veneza. Passeio pelo Grande Canal de vaporetto. À tarde, visita à Galleria dell'Accademia e ao bairro de Dorsoduro. Jantar em restaurante ribeirinho.</p>"
ACT-002203,TRIP-56101,2021-07-14,Buenos Aires,Buenos Aires,limpo,True,Gastronomia,"Para este dia, sugerimos a Plaza de Mayo e a Casa Rosada pela manhã. Em seguida, Avenida de Mayo e o imponente Congresso Nacional. À tarde, exploração do bairro de Belgrano. Jantar em bodega com degustação de Malbec."
ACT-002020,TRIP-56399,2021-03-15,Marrakech,Marrakech,limpo,True,Gastronomia|História & Cultura|Bem-estar,"Para este dia, sugerimos uma experiência de hammam tradicional pela manhã — terapêutico e autêntico. À tarde, aula de culinária marroquina com chef local. Para encerrar, jantar no terraço de um riad histórico."
ACT-004020,TRIP-12367,2018-12-19,Florença,Florença,limpo,True,Arte & Museus,"Neste dia, recomendamos a Galleria dell'Accademia para ver o David de Michelangelo. Em seguida, visita ao Palazzo Vecchio e à Piazza della Signoria. À tarde, passeio pelo bairro de Santo Spirito e suas adegas tradicionais."
ACT-004314,TRIP-54141,2020-03-15,Marrakech,Marrakech,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Aventura,"Neste dia, recomendamos uma excursão às Montanhas Atlas e ao deserto de Agafay. Almoço berbere em acampamento de luxo. De volta a Marrakech, visita ao Palácio Bahia e ao Museu de Marrakech."
ACT-004547,TRIP-13692,2021-03-15,Barcelona,Barcelona,limpo,True,Arte & Museus|Compras,"Neste dia, recomendamos começar pelo Bairro Gótico e seu labirinto de ruelas medievais. Em seguida, Mercado de La Boqueria. À tarde, visita à Casa Batlló e à Pedrera, as obras modernistas de Gaudí na Passeig de Gràcia."
ACT-004222,TRIP-55364,2020-05-05,Dubai,Dubai,limpo,True,Arte & Museus|Compras|Vida Noturna|Bem-estar,"Neste dia livre, recomendamos visita ao Dubai Museum para entender a rápida transformação da cidade. À tarde, experiência de compras no Dubai Mall. Para encerrar, o show de fontes dançantes em frente ao Burj Khalifa."
ACT-003681,TRIP-27445,2023-04-21,Nova York,Nova York,limpo,True,Gastronomia,"Neste dia, recomendamos visita à Estátua da Liberdade e à Ellis Island pela manhã. À tarde, exploração do bairro de Lower Manhattan — Wall Street, One World Observatory e o 9/11 Memorial. Jantar no bairro de Tribeca."
ACT-000358,TRIP-94562,2018-04-25,Roma,Roma,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, dediquem a manhã ao Vaticano: Museus, Capela Sistina e Basílica de São Pedro. À tarde, passeio pelo bairro de Trastevere, com suas ruelas medievais e restaurantes tradicionais. Jantar com vista para o Tibre."
ACT-002836,TRIP-27263,2022-05-25,2º Dia - Amsterdam,Amsterdam,normalizado,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos aluguel de bicicletas para explorar a cidade como os locais. Visita ao Vondelpark e ao mercado Albert Cuyp. À tarde, exploração do bairro de De Pijp. Jantar com vista para o canal Prinsengracht."
ACT-004627,TRIP-80822,2020-04-09,6º Dia - Londres,Londres,normalizado,False,,
ACT-004620,TRIP-70766,2021-03-07,Amsterdam,Amsterdam,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos aluguel de bicicletas para explorar a cidade como os locais. Visita ao Vondelpark e ao mercado Albert Cuyp. À tarde, exploração do bairro de De Pijp. Jantar com vista para o canal Prinsengracht."
ACT-003881,TRIP-88897,2019-09-15,Istambul,Istambul,limpo,False,,
ACT-003516,TRIP-16951,2018-11-16,Orlando,Orlando,limpo,True,Gastronomia|Natureza & Paisagem|Parques Temáticos,"Neste dia, recomendamos o Epcot pela manhã — uma viagem ao redor do mundo em um único parque. À tarde, Animal Kingdom com o safári pela savana africana. Para encerrar, jantar em um dos restaurantes temáticos internacionais do Epcot."
ACT-001559,TRIP-13010,2022-04-01,Istambul,Istambul,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Neste dia, recomendamos o Grand Bazaar pela manhã — um dos maiores mercados cobertos do mundo. À tarde, passeio pelo bairro de Beyoğlu e subida à Torre de Gálata. Para encerrar, jantar de culinária otomana com vista para o Chifre de Ouro."
ACT-000311,TRIP-38074,2020-05-06,Florença,Florença,limpo,True,Arte & Museus|Natureza & Paisagem|Aventura,"Pela manhã, visita à Galleria degli Uffizi, com obras de Botticelli, Leonardo e Michelangelo. Em seguida, caminhada pela Ponte Vecchio sobre o Rio Arno. À tarde, subida ao Piazzale Michelangelo para a melhor vista de Florença."
ACT-002046,TRIP-97320,2020-01-06,Marrakech,Marrakech,limpo,True,Gastronomia|História & Cultura|Bem-estar,"Para este dia, sugerimos uma experiência de hammam tradicional pela manhã — terapêutico e autêntico. À tarde, aula de culinária marroquina com chef local. Para encerrar, jantar no terraço de um riad histórico."
ACT-004844,TRIP-56377,2023-02-03,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-001308,TRIP-96034,2022-03-13,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-004096,TRIP-98705,2023-07-27,Veneza,Veneza,limpo,True,Arte & Museus|História & Cultura|Praia & Mar|Romance|Aventura,"Pela manhã, visita à Basílica de São Marcos e ao Palácio Ducal na Piazza San Marco. Em seguida, travessia de gôndola pelos canais mais charmosos da cidade. À tarde, excursão às ilhas de Murano, famosa pelo vidro artesanal, e Burano, com suas casas coloridas."
ACT-000128,TRIP-19961,2021-12-07,Nova York,Nova York,limpo,True,Arte & Museus|História & Cultura|Natureza & Paisagem|Vida Noturna,"Pela manhã, Harlem e seus murais históricos. Visita à Apollo Theater. À tarde, Museum of Modern Art — MoMA. Para encerrar, cocktail em rooftop bar com vista para o skyline de Manhattan ao anoitecer."
ACT-004463,TRIP-53487,2018-10-01,Miami,Miami,limpo,True,Arte & Museus|Natureza & Paisagem|Praia & Mar|Compras|Bem-estar,"Neste dia, recomendamos começar pelo Pérez Art Museum Miami, com vista para a Biscayne Bay. Em seguida, passeio de barco pela Baía de Biscayne para ver as mansões de Star Island. À tarde, relaxamento em Bal Harbour com visita aos shoppings de luxo."
ACT-001831,TRIP-36765,2022-07-13,Cairo,Cairo,limpo,False,,
ACT-000104,TRIP-76162,2021-10-27,Tokyo,Tokyo,limpo,True,Gastronomia|Natureza & Paisagem|Aventura,"Para este dia, sugerimos excursão ao Monte Fuji e ao Lago Ashi, com vista para o vulcão mais famoso do Japão. De volta a Tóquio, jantar de sushi omakase em restaurante tradicional."
ACT-000660,TRIP-53911,2023-12-01,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-004030,TRIP-90008,2022-06-01,Lisboa,Lisboa,limpo,False,,
ACT-003687,TRIP-55000,2019-12-08,Istambul,Istambul,limpo,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-003566,TRIP-15616,2022-07-24,Londres,Londres,limpo,True,Arte & Museus|História & Cultura|Vida Noturna|Bem-estar,"Neste dia livre, recomendamos exploração de Camden Market pela manhã. À tarde, visita ao Museu de História Natural e ao Victoria & Albert Museum, ambos de acesso gratuito. Para encerrar, aperitivo em pub tradicional londrino."
ACT-001674,TRIP-93320,2022-06-25,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-002725,TRIP-26849,2019-12-26,Tokyo,Tokyo,limpo,True,Gastronomia|Natureza & Paisagem|Aventura,"Para este dia, sugerimos excursão ao Monte Fuji e ao Lago Ashi, com vista para o vulcão mais famoso do Japão. De volta a Tóquio, jantar de sushi omakase em restaurante tradicional."
ACT-003765,TRIP-12272,2018-01-07,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-001531,TRIP-57636,2020-02-14,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-002713,TRIP-13109,2023-09-23,Dubai,Dubai,limpo,True,Arte & Museus|Compras|Vida Noturna|Bem-estar,"Neste dia livre, recomendamos visita ao Dubai Museum para entender a rápida transformação da cidade. À tarde, experiência de compras no Dubai Mall. Para encerrar, o show de fontes dançantes em frente ao Burj Khalifa."
ACT-004482,TRIP-38157,2019-06-21,Milão,Milão,limpo,True,Arte & Museus,"Neste dia, recomendamos o Museu do Castello Sforzesco pela manhã. À tarde, exploração do Quadrilátero da Moda — Via Montenapoleone e Via della Spiga. Para encerrar, aperitivo na hora do tramonto ao estilo milanês."
ACT-000044,TRIP-24322,2021-12-11,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-002505,TRIP-29848,2019-05-16,Barcelona,Barcelona,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Praia & Mar,"Para este dia, sugerimos exploração do bairro de El Born com seus museus e bares. À tarde, praia de Barceloneta e passeio pelo Port Olímpic. Para encerrar, jantar de frutos do mar com vista para o Mediterrâneo."
ACT-004541,TRIP-92951,2021-02-12,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-002262,TRIP-60181,2022-06-19,Check-in Tokyo,Tokyo,normalizado,True,Natureza & Paisagem,"Neste dia, recomendamos começar pelo bairro de Harajuku e a famosa Takeshita Street. Em seguida, Meiji Shrine, santuário xintoísta em plena floresta urbana. À tarde, passeio por Omotesando e Shibuya, culminando no famoso cruzamento."
ACT-004358,TRIP-93186,2019-07-14,Cairo,Cairo,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos excursão a Luxor de avião — um dia inteiro entre os templos de Karnak e Luxor e o Vale dos Reis. Uma imersão única na grandiosidade do Antigo Egito."
ACT-001697,TRIP-26033,2023-08-01,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-001793,TRIP-12817,2019-03-07,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-001741,TRIP-33224,2022-06-13,Florença,Florença,limpo,True,Arte & Museus,"Neste dia, recomendamos a Galleria dell'Accademia para ver o David de Michelangelo. Em seguida, visita ao Palazzo Vecchio e à Piazza della Signoria. À tarde, passeio pelo bairro de Santo Spirito e suas adegas tradicionais."
ACT-003401,TRIP-83585,2018-10-17,Lisboa,Lisboa,limpo,True,Gastronomia|História & Cultura|Aventura,"Neste dia, recomendamos uma excursão a Sintra, a apenas 40 minutos de Lisboa. Os palácios e jardins encantadores da vila merecem um dia inteiro. De volta à cidade, jantar com fado ao vivo no Bairro Alto."
ACT-003036,TRIP-77185,2021-06-12,Milão,Milão,limpo,True,Gastronomia|Arte & Museus,"Para este dia, sugerimos visita à Pinacoteca di Brera, com obras do Renascimento italiano. À tarde, passeio pelo bairro de Brera e suas galerias de arte. Jantar em osteria tradicional com culinária da Lombardia."
ACT-004698,TRIP-33431,2022-09-26,Veneza,Veneza,limpo,True,Gastronomia|Arte & Museus|Compras,"Neste dia, recomendamos começar cedo no Mercado de Rialto, um dos mais animados de Veneza. Passeio pelo Grande Canal de vaporetto. À tarde, visita à Galleria dell'Accademia e ao bairro de Dorsoduro. Jantar em restaurante ribeirinho."
ACT-002250,TRIP-14424,2018-08-06,Florença,Florença,limpo,True,Gastronomia|História & Cultura|Aventura,"Para este dia, sugerimos uma excursão à Toscana: vinhedos de Chianti, vila medieval de Siena e San Gimignano com suas torres medievais. Almoço em fazenda local com degustação de azeite e vinho."
ACT-001419,TRIP-46428,2022-04-26,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Compras|Arquitetura,"Para este dia, sugerimos o Museu Thyssen-Bornemisza pela manhã. À tarde, exploração do bairro de Malasaña, cheio de lojas vintage e cafés criativos. Jantar em restaurante de gastronomia contemporânea madrilena."
ACT-003421,TRIP-26601,2021-04-24,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-001546,TRIP-31001,2020-04-28,Lisboa,Lisboa,limpo,True,Gastronomia|História & Cultura|Aventura,"Neste dia, recomendamos uma excursão a Sintra, a apenas 40 minutos de Lisboa. Os palácios e jardins encantadores da vila merecem um dia inteiro. De volta à cidade, jantar com fado ao vivo no Bairro Alto."
ACT-003512,TRIP-59508,2022-03-13,Amsterdam,Amsterdam,limpo,True,Gastronomia|Arte & Museus|Compras,"Neste dia, recomendamos o Museu Van Gogh pela manhã. À tarde, exploração do bairro de Jordaan, com suas boutiques e cafés. Para encerrar, degustação de queijos e genebre em estabelecimento tradicional."
ACT-002539,TRIP-22197,2021-05-14,Veneza,Veneza,limpo,True,Gastronomia|Arte & Museus|Compras,"Neste dia, recomendamos começar cedo no Mercado de Rialto, um dos mais animados de Veneza. Passeio pelo Grande Canal de vaporetto. À tarde, visita à Galleria dell'Accademia e ao bairro de Dorsoduro. Jantar em restaurante ribeirinho."
ACT-002364,TRIP-13666,2021-07-05,Dubai,Dubai,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Compras|Arquitetura,"Pela manhã, exploração do Souk Madinat Jumeirah, um mercado árabe tradicional em cenário moderno. À tarde, cruzeiro pelo Dubai Creek ao entardecer. Para encerrar, jantar em restaurante de culinária árabe contemporânea."
ACT-004882,TRIP-64786,2018-11-24,Milão,Milão,limpo,True,Arte & Museus,"Neste dia, recomendamos o Museu do Castello Sforzesco pela manhã. À tarde, exploração do Quadrilátero da Moda — Via Montenapoleone e Via della Spiga. Para encerrar, aperitivo na hora do tramonto ao estilo milanês."
ACT-001004,TRIP-61605,2018-09-12,BUENOS AIRES,Buenos Aires,normalizado,True,Gastronomia,"Para este dia, sugerimos a Plaza de Mayo e a Casa Rosada pela manhã. Em seguida, Avenida de Mayo e o imponente Congresso Nacional. À tarde, exploração do bairro de Belgrano. Jantar em bodega com degustação de Malbec."
ACT-001389,TRIP-53899,2023-04-05,Lisboa,Lisboa,limpo,True,Arte & Museus|História & Cultura|Compras,"Neste dia, dediquem a manhã ao Museu Nacional de Arte Antiga. À tarde, passeio pelo bairro de Santos e visita ao Mercado da Ribeira. Encerrem com um sunset no Miradouro de Santa Catarina."
ACT-002496,TRIP-26538,2023-08-17,Veneza,Veneza,limpo,True,Gastronomia|Arte & Museus|Compras,"<p>Neste dia, recomendamos começar cedo no Mercado de Rialto, um dos mais animados de Veneza. Passeio pelo Grande Canal de vaporetto. À tarde, visita à Galleria dell'Accademia e ao bairro de Dorsoduro. Jantar em restaurante ribeirinho.</p>"
ACT-001843,TRIP-62328,2019-08-03,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-004559,TRIP-85383,2018-10-14,Free Day,,marcador_operacional,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-004608,TRIP-97073,2020-02-05,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Compras|Arquitetura,"Para este dia, sugerimos o Museu Thyssen-Bornemisza pela manhã. À tarde, exploração do bairro de Malasaña, cheio de lojas vintage e cafés criativos. Jantar em restaurante de gastronomia contemporânea madrilena."
ACT-004224,TRIP-17492,2023-06-13,Miami,Miami,limpo,True,Arte & Museus|Natureza & Paisagem|Praia & Mar|Compras|Bem-estar,"Neste dia, recomendamos começar pelo Pérez Art Museum Miami, com vista para a Biscayne Bay. Em seguida, passeio de barco pela Baía de Biscayne para ver as mansões de Star Island. À tarde, relaxamento em Bal Harbour com visita aos shoppings de luxo."
ACT-002042,TRIP-45321,2021-03-18,Nova York,Nova York,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos o Brooklyn pela manhã: DUMBO com vista para a Manhattan Bridge, mercado de Smorgasburg e passeio pela Brooklyn Bridge a pé. À tarde, Chelsea Market e visita ao High Line. Jantar no Meatpacking District."
ACT-001184,TRIP-75358,2021-08-28,Milão,Milão,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem,"Pela manhã, visita ao Duomo di Milano e subida ao terraço para vista panorâmica. Em seguida, Galleria Vittorio Emanuele II para um café tradicional. À tarde, visita ao Cenacolo Vinciano para ver A Última Ceia de Leonardo. Jantar no animado bairro dos Navigli."
ACT-000366,TRIP-99381,2023-08-03,Tokyo,Tokyo,limpo,True,Natureza & Paisagem,"<p>Neste dia, recomendamos começar pelo bairro de Harajuku e a famosa Takeshita Street. Em seguida, Meiji Shrine, santuário xintoísta em plena floresta urbana. À tarde, passeio por Omotesando e Shibuya, culminando no famoso cruzamento.</p>"
ACT-001921,TRIP-47793,2022-07-21,Lisboa,Lisboa,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Arquitetura,"Pela manhã, visita ao Parque das Nações, moderno bairro ribeirinho com arquitetura contemporânea. À tarde, barco pelo Rio Tejo até Cacilhas para uma vista única sobre Lisboa. Para encerrar, jantar de peixe fresco com vista para o rio."
ACT-002864,TRIP-86798,2021-02-24,Milão,Milão,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem,"Pela manhã, visita ao Duomo di Milano e subida ao terraço para vista panorâmica. Em seguida, Galleria Vittorio Emanuele II para um café tradicional. À tarde, visita ao Cenacolo Vinciano para ver A Última Ceia de Leonardo. Jantar no animado bairro dos Navigli."
ACT-004764,TRIP-29333,2023-09-13,Milão,Milão,limpo,True,Arte & Museus,"Neste dia, recomendamos o Museu do Castello Sforzesco pela manhã. À tarde, exploração do Quadrilátero da Moda — Via Montenapoleone e Via della Spiga. Para encerrar, aperitivo na hora do tramonto ao estilo milanês."
ACT-003985,TRIP-82133,2021-05-14,Amsterdam,Amsterdam,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Praia & Mar|Arquitetura,"<p>Pela manhã, visita ao Rijksmuseum, com as obras-primas de Rembrandt e Vermeer. Em seguida, passeio de barco pelos canais históricos. À tarde, Casa de Anne Frank — uma visita emocionante e necessária. Jantar em restaurante holandês contemporâneo.</p>"
ACT-001029,TRIP-86928,2021-06-24,Istambul,Istambul,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Neste dia, recomendamos o Grand Bazaar pela manhã — um dos maiores mercados cobertos do mundo. À tarde, passeio pelo bairro de Beyoğlu e subida à Torre de Gálata. Para encerrar, jantar de culinária otomana com vista para o Chifre de Ouro."
ACT-003369,TRIP-47288,2022-08-02,Check-in Tokyo,Tokyo,normalizado,True,Gastronomia|Natureza & Paisagem|Aventura,"Para este dia, sugerimos excursão ao Monte Fuji e ao Lago Ashi, com vista para o vulcão mais famoso do Japão. De volta a Tóquio, jantar de sushi omakase em restaurante tradicional."
ACT-002692,TRIP-30855,2022-05-06,São Paulo / Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-002324,TRIP-55481,2021-10-26,Dubai,Dubai,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Compras|Arquitetura,"Pela manhã, exploração do Souk Madinat Jumeirah, um mercado árabe tradicional em cenário moderno. À tarde, cruzeiro pelo Dubai Creek ao entardecer. Para encerrar, jantar em restaurante de culinária árabe contemporânea."
ACT-004909,TRIP-40730,2021-12-09,Miami,Miami,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Arquitetura,"Pela manhã, passeio pelo Art Deco Historic District em South Beach, com guia especializado em arquitetura dos anos 30. Almoço em restaurante cubano em Little Havana. À tarde, visita ao Wynwood Walls e seu impressionante museu de arte urbana ao ar livre."
ACT-001839,TRIP-19012,2022-07-16,Dubai,Dubai,limpo,True,Gastronomia|Natureza & Paisagem|Aventura,"Neste dia, recomendamos visita ao Dubai Mall e ao complexo Burj Khalifa. À tarde, excursão ao deserto com passeio de camelo e jantar ao ar livre sob as estrelas. Uma experiência única que contrasta com a modernidade da cidade."
ACT-001917,TRIP-50367,2023-07-19,01 Ingresso Disney World - Data Fixa,,desconhecido,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos aluguel de bicicletas para explorar a cidade como os locais. Visita ao Vondelpark e ao mercado Albert Cuyp. À tarde, exploração do bairro de De Pijp. Jantar com vista para o canal Prinsengracht."
ACT-003066,TRIP-62853,2021-06-26,Marrakech,Marrakech,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Aventura,"Neste dia, recomendamos uma excursão às Montanhas Atlas e ao deserto de Agafay. Almoço berbere em acampamento de luxo. De volta a Marrakech, visita ao Palácio Bahia e ao Museu de Marrakech."
ACT-001495,TRIP-96517,2022-11-16,Buenos Aires,Buenos Aires,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras|Vida Noturna,"Pela manhã, visita ao bairro de La Boca e sua famosa Caminito, com suas casas coloridas e tango nas ruas. Em seguida, San Telmo e seu mercado de antiguidades. À tarde, Recoleta e o famoso cemitério histórico. Jantar com show de tango ao vivo."
ACT-001756,TRIP-15697,2020-09-25,Tokyo,Tokyo,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras,"Pela manhã, mercado de Tsukiji e café da manhã de frutos do mar. À tarde, exploração do Palácio Imperial e do Jardim Nacional de Shinjuku Gyoen. Para encerrar, subida ao Tokyo Skytree para vista panorâmica noturna."
ACT-001151,TRIP-30715,2019-11-19,Londres,Londres,limpo,True,Gastronomia|História & Cultura,"Pela manhã, visita à National Gallery em Trafalgar Square. Em seguida, Piccadilly Circus e a famosa Fortnum & Mason. À tarde, passeio pelo Hyde Park e visita ao Palácio de Kensington. Jantar em South Kensington."
ACT-004599,TRIP-24307,2019-03-03,Roma,Roma,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem,"Pela manhã, exploração da Via Appia Antica, a mais antiga das estradas romanas. Almoço em tratoria local. À tarde, visita às Catacumbas de São Calisto. Para encerrar, aperitivo com vista para os Foros Imperiais iluminados."
ACT-002795,TRIP-39521,2021-01-01,Paris | São Paulo,Paris,normalizado,True,Gastronomia|Arte & Museus|História & Cultura,"Neste dia, sugerimos a visita à Basílica de Sacré-Cœur, no alto de Montmartre. Aproveitem para explorar as galerias e ateliês do bairro. À tarde, visita ao Centre Pompidou e jantar no animado bairro do Marais."
ACT-001285,TRIP-76269,2021-02-05,Paris,Paris,limpo,True,Gastronomia|História & Cultura|Aventura|Bem-estar|Arquitetura,"Para este dia livre, recomendamos uma excursão ao Palácio de Versalhes, a cerca de 40 minutos de Paris. Os jardins geométricos e os salões dourados são imperdíveis. De volta à cidade, passeio pelo bairro do Marais e jantar em restaurante contemporâneo."
ACT-004856,TRIP-90938,2020-02-12,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-001599,TRIP-19269,2020-01-24,Em navegação,,em_navegacao,True,História & Cultura|Aventura|Bem-estar,"Para este dia, sugerimos começar pelo Panteão, uma das construções mais bem preservadas da Antiguidade. Em seguida, Piazza Navona para um café ao ar livre. À tarde, visita às Termas de Caracalla e caminhada pelo Aventino."
ACT-004404,TRIP-20918,2021-07-24,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-001314,TRIP-89993,2018-08-07,Miami,Miami,limpo,True,Arte & Museus|Praia & Mar|Compras|Romance,"Pela manhã, exploração do Coconut Grove, bairro boêmio com lojas e cafés charmosos. À tarde, visita ao Vizcaya Museum & Gardens, uma villa italiana do século XX às margens da Baía. Para encerrar, cocktail ao pôr do sol em rooftop."
